1785335178420768	502	57314
1785335178420768	502	57369
1785335178420767	502	57375
1785335178420766	502	57380
1785335178420765	502	57384
1785335178420764	502	60508
1785335178420762	502	60526
1785335178432535	502	50178
1785335178432551	502	50213
1785335178420761	502	64207
1785335178420760	502	64226
1785335178438190	502	52978
1785335178420343	502	70949
1785335178418924	502	72434
1785335178418923	502	72451
1785335178418922	502	72466
1785335178418919	502	72511
1785335178418918	502	72578
1785335178418912	502	72600
1785335178418911	502	72616
1785335178418910	502	72632
1785335178418908	502	72646
1785335178419941	502	71641
1785335178419938	502	71692
1785335178419937	502	71697
1785335178419936	502	71702
1785335178419935	502	71707
1785335178419934	502	71712
1785335178419931	502	71720
1785335178419929	502	71726
1785335178419928	502	71730
1785335178419930	502	71736
1785335178420759	502	70917
1785335178439046	502	52653
1785335178439380	502	52330
1785335178439800	502	51921
1785335178440166	502	51567
1785335178440558	502	51194
1785335178441022	502	50744
1785335178433896	502	57882
1785335178433895	502	57889
1785335178433895	502	57894
1785335178433892	502	57902
1785335178433887	502	57910
1785335178433886	502	57943
1785335178433885	502	57949
1785335178433884	502	57954
1785335178433883	502	57961
1785335178432540	502	59316
1785335178432539	502	59322
1785335178441382	502	50491
1785335178434214	502	57672
1785335178434209	502	57682
1785335178434206	502	57689
1785335178434205	502	57694
1785335178434205	502	57698
1785335178434204	502	57703
1785335178434217	502	57693
1785335178441858	502	50063
1785335178437788	502	61796
1785335178435221	502	75031
1785335178435550	502	74754
1785335178436048	502	74279
1785335178436424	502	73926
1785335178436927	502	73445
1785335178432550	502	77844
1785335178432548	502	77857
1785335178432543	502	77872
1785335178432543	502	77882
1785335178432542	502	77915
1785335178432538	502	77930
1785335178433445	502	77077
1785335178433442	502	77091
1785335178433429	502	77114
1785335178433423	502	77130
1785335178433422	502	77141
1785335178433421	502	77152
1785335178433420	502	77163
1785335178433419	502	77268
1785335178433419	502	77296
1785335178433446	502	77280
1785335178433043	502	77744
1785335178433045	502	77824
1785335178433039	502	77855
1785335178433038	502	77866
1785335178433037	502	77878
1785335178433036	502	77889
1785335178433035	502	77900
1785335178433034	502	77911
1785335178433030	502	77925
1785335178433046	502	77919
1785335178437352	502	73660
1785335178434787	502	76489
1785335178433897	502	82454
1785335178446044	502	70382
1785335178441379	502	75094
1785335178441376	502	75115
1785335178441375	502	75135
1785335178441370	502	75151
1785335178441369	502	75162
1785335178441368	502	75173
1785335178441367	502	75183
1785335178441365	502	75194
1785335178441841	502	74741
1785335178441841	502	74843
1785335178441839	502	74873
1785335178439379	502	77638
1785335178439378	502	77657
1785335178439377	502	77668
1785335178439375	502	77681
1785335178439799	502	77278
1785335178439798	502	77290
1785335178439797	502	77300
1785335178439797	502	77311
1785335178439796	502	77322
1785335178439792	502	77335
1785335178439792	502	77345
1785335178439791	502	77359
1785335178439790	502	77383
1785335178440162	502	77027
1785335178440158	502	77038
1785335178440157	502	77046
1785335178440156	502	77054
1785335178440155	502	77062
1785335178440153	502	77071
1785335178440152	502	77091
1785335178440151	502	77099
1785335178440557	502	76709
1785335178440553	502	76721
1785335178440552	502	76729
1785335178440547	502	76740
1785335178440546	502	76751
1785335178440545	502	76759
1785335178440544	502	76767
1785335178440541	502	76777
1785335178440540	502	76785
1785335178441022	502	76319
1785335178441020	502	76327
1785335178441016	502	76339
1785335178441015	502	76347
1785335178441015	502	76355
1785335178441013	502	76362
1785335178441012	502	76369
1785335178441011	502	76377
1785335178441008	502	76387
1785335178418915	502	99046
1785335178420339	502	105570
1785335178420338	502	105592
1785335178420337	502	105601
1785335178420336	502	105608
1785335178420335	502	105617
1785335178420332	502	105627
1785335178420331	502	105654
1785335178420328	502	105665
1785335178420323	502	105676
1785335178441856	502	136187
1785335178441851	502	136228
1785335178441851	502	136269
1785335178441850	502	136281
1785335178441845	502	136296
1785335178441842	502	136308
1785335178441371	502	136954
1785335178438189	502	140159
1785335178438183	502	140175
1785335178438182	502	140185
1785335178438181	502	140219
1785335178438176	502	140235
1785335178438175	502	140288
1785335178438172	502	140303
1785335178438171	502	140313
1785335178438170	502	140324
1785335178443330	502	135211
1785335178443308	502	135266
1785335178443310	502	135444
1785335178443309	502	135468
1785335178443305	502	135578
1785335178443304	502	135604
1785335178443303	502	135615
1785335178443300	502	135627
1785335178443299	502	135637
1785335178443296	502	135650
1785335178434217	502	144788
1785335178434216	502	144806
1785335178434215	502	144817
1785335178472650	502	106449
1785335178469461	502	109714
1785335178470051	502	109142
1785335178471126	502	108084
1785335178473178	502	106050
1785335178473720	502	105530
1785335178474243	502	105027
1785335178446041	502	133254
1785335178446052	502	133253
1785335178446040	502	133274
1785335178446039	502	133284
1785335178446038	502	133294
1785335178446051	502	133290
1785335178446049	502	133302
1785335178446046	502	133313
1785335178446045	502	133323
1785335178436924	502	142473
1785335178436919	502	142489
1785335178436915	502	142631
1785335178436914	502	142652
1785335178436913	502	142664
1785335178436908	502	142852
1785335178436926	502	142974
1785335178436925	502	142986
1785335178447129	502	132822
1785335178447127	502	132836
1785335178447126	502	132845
1785335178447120	502	132886
1785335178447119	502	132897
1785335178447119	502	133009
1785335178447115	502	133030
1785335178447114	502	133095
1785335178447111	502	133110
1785335178447116	502	133115
1785335178446367	502	133895
1785335178446366	502	133906
1785335178446363	502	133919
1785335178446362	502	133929
1785335178446361	502	133939
1785335178446372	502	133940
1785335178446371	502	133951
1785335178446370	502	133961
1785335178446368	502	133972
1785335178446376	502	133980
1785335178445217	502	135178
1785335178445217	502	135189
1785335178445216	502	135199
1785335178445215	502	135210
1785335178445212	502	135239
1785335178445211	502	135250
1785335178445210	502	135260
1785335178445209	502	135270
1785335178445208	502	135280
1785335178445205	502	135293
1785335178445629	502	134891
1785335178445628	502	134902
1785335178445624	502	134916
1785335178445623	502	134925
1785335178445621	502	134941
1785335178445577	502	134994
1785335178445576	502	135005
1785335178445575	502	135094
1785335178445573	502	135119
1785335178445571	502	135131
1785335178444073	502	136661
1785335178444071	502	136676
1785335178444070	502	136686
1785335178444069	502	136696
1785335178444068	502	136706
1785335178444067	502	136716
1785335178444064	502	136728
1785335178444063	502	136799
1785335178444061	502	136817
1785335178444060	502	136829
1785335178444389	502	136530
1785335178444388	502	136542
1785335178444385	502	136554
1785335178444384	502	136565
1785335178444384	502	136575
1785335178444383	502	136585
1785335178444382	502	136595
1785335178444379	502	136607
1785335178444378	502	136616
1785335178444377	502	136626
1785335178442232	502	138800
1785335178442231	502	138811
1785335178442231	502	138820
1785335178442228	502	138832
1785335178442227	502	138842
1785335178442223	502	138854
1785335178442222	502	138865
1785335178442221	502	138879
1785335178442220	502	138889
1785335178442235	502	138883
1785335178448122	502	133020
1785335178448121	502	133031
1785335178448120	502	133041
1785335178448116	502	133059
1785335178448115	502	133069
1785335178448114	502	133079
1785335178448113	502	133089
1785335178448112	502	133099
1785335178448109	502	133111
1785335178448106	502	133125
1785335178442555	502	138699
1785335178442550	502	138713
1785335178442549	502	138723
1785335178442548	502	138733
1785335178442546	502	138745
1785335178442541	502	138759
1785335178442540	502	138769
1785335178442539	502	138779
1785335178442555	502	138771
1785335178442544	502	138796
1785335178443703	502	137677
1785335178443702	502	137689
1785335178443698	502	137703
1785335178443697	502	137712
1785335178443696	502	137723
1785335178443693	502	137734
1785335178443692	502	137758
1785335178443709	502	137750
1785335178443708	502	137760
1785335178435547	502	145945
1785335178435547	502	145956
1785335178435546	502	145965
1785335178435545	502	145975
1785335178435544	502	145985
1785335178435538	502	146001
1785335178435535	502	146013
1785335178435532	502	146025
1785335178435531	502	146034
1785335178436047	502	145536
1785335178436044	502	145682
1785335178436043	502	145704
1785335178436042	502	145718
1785335178436041	502	145729
1785335178436040	502	145740
1785335178436032	502	145756
1785335178436031	502	145767
1785335178436025	502	145843
1785335178436423	502	145476
1785335178436422	502	145489
1785335178436419	502	145502
1785335178436418	502	145513
1785335178436415	502	145525
1785335178436411	502	145548
1785335178436410	502	145559
1785335178436405	502	145573
1785335178436404	502	145584
1785335178466762	502	115247
1785335178467904	502	114125
1785335178467897	502	114147
1785335178467896	502	114159
1785335178467894	502	114169
1785335178439372	502	142711
1785335178439371	502	142722
1785335178439370	502	142732
1785335178439369	502	142742
1785335178439368	502	142770
1785335178437348	502	144808
1785335178437345	502	144821
1785335178437341	502	144835
1785335178437340	502	144849
1785335178437339	502	144859
1785335178437338	502	144870
1785335178437351	502	144872
1785335178437350	502	144885
1785335178437349	502	144895
1785335178470518	502	113659
1785335178470535	502	113670
1785335178470517	502	113697
1785335178468970	502	115266
1785335178468969	502	115278
1785335178468964	502	115292
